SA2_CODE,SA2_NAME_BOUNDARY,listing_count,occupied_nights,avg_occupancy,avg_availability_365,total_reviews,avg_reviews_per_listing,avg_review_score,avg_price,SA2_NAME,population,children_0_14,young_adults_20_34,older_65_plus,pct_children_0_14,pct_young_adults_20_34,pct_older_65_plus,listings_per_1000_people,occupied_nights_per_1000_people,reviews_per_1000_people
128011603,Caringbah South,35,2391,68.31428571428572,207.02857142857144,1678,47.94285714285714,4.7952941176470585,,Caringbah South,13506.0,2746.0,1905.0,2759.0,20.33170442766178,14.104842292314526,20.427957944617205,2.591440841107656,177.03243003109728,124.2410780393899
122031424,Beacon Hill - Narraweena,37,1739,47.0,155.48648648648648,596,16.10810810810811,4.8309375,,Beacon Hill - Narraweena,14535.0,2688.0,2336.0,2692.0,18.49329205366357,16.071551427588577,18.52081183350533,2.5455796353629174,119.6422428620571,41.00447196422429
126021723,Eastwood,50,1956,39.12,138.98,534,10.68,4.546666666666667,,Eastwood,20024.0,2795.0,5303.0,3495.0,13.958250099880143,26.483220135836994,17.454055133839393,2.4970035956851775,97.68278066320416,26.6679984019177
119031664,Hurstville - Central,35,2705,77.28571428571429,141.31428571428572,1022,29.2,4.577,,Hurstville - Central,14199.0,1635.0,6087.0,1621.0,11.514895415170082,42.86921614198183,11.416296922318473,2.4649623212902316,190.5063736882879,71.97689978167476
121031409,Pymble,44,2540,57.72727272727273,132.79545454545453,1048,23.818181818181817,4.064,,Pymble,17961.0,3427.0,2662.0,2939.0,19.080229385891652,14.821001057847557,16.363231445910582,2.449752240966539,141.41751572852291,58.348644284839374
126011721,Epping (NSW) - West,48,2081,43.354166666666664,149.39583333333334,1012,21.083333333333332,4.766153846153846,,Epping (NSW) - West,19616.0,3325.0,4637.0,2805.0,16.950448613376835,23.638866231647633,14.299551386623166,2.446982055464926,106.086867862969,51.590538336052205
119041382,Sans Souci - Ramsgate,41,2653,64.70731707317073,143.0,675,16.463414634146343,4.386571428571429,,Sans Souci - Ramsgate,16916.0,2667.0,2812.0,3867.0,15.766138567037125,16.62331520454008,22.86001418775124,2.4237408370773235,156.83376684795462,39.90305036651691
120031676,Ashfield - North,30,2326,77.53333333333333,166.33333333333334,1462,48.733333333333334,4.676153846153846,,Ashfield - North,12420.0,1280.0,5017.0,1563.0,10.305958132045088,40.39452495974235,12.584541062801932,2.4154589371980677,187.27858293075684,117.7133655394525
120031679,Croydon,27,1776,65.77777777777777,174.2962962962963,884,32.74074074074074,4.596086956521739,,Croydon,11314.0,1435.0,2831.0,2145.0,12.683401095987273,25.022096517588828,18.958812091214426,2.386423899593424,156.97366095103413,78.1332861940958
125041719,Rosehill - Harris Park,23,1070,46.52173913043478,199.04347826086956,317,13.782608695652174,4.7266666666666675,,Rosehill - Harris Park,10077.0,1448.0,4463.0,853.0,14.369355959114817,44.288974893321424,8.46482087922993,2.282425324997519,106.18239555423241,31.457775131487544
117011321,Botany,31,3171,102.29032258064517,178.09677419354838,1242,40.064516129032256,4.7728,,Botany,13776.0,2493.0,3008.0,1633.0,18.096689895470384,21.83507549361208,11.853948896631824,2.2502903600464577,230.1829268292683,90.1567944250871
120031392,Canterbury (North) - Ashbury,28,1991,71.10714285714286,163.03571428571428,633,22.607142857142858,4.79,,Canterbury (North) - Ashbury,12497.0,1689.0,3170.0,1959.0,13.515243658478035,25.366087861086662,15.675762182923902,2.240537729054973,159.31823637673043,50.652156517564215
121011686,Lane Cove,36,2306,64.05555555555556,153.61111111111111,1657,46.02777777777778,4.752692307692308,,Lane Cove,16640.0,3066.0,3405.0,2454.0,18.42548076923077,20.462740384615387,14.747596153846153,2.1634615384615388,138.58173076923077,99.57932692307692
115011291,Baulkham Hills (West) - Bella Vista,49,2586,52.775510204081634,270.6530612244898,2437,49.734693877551024,4.517045454545454,,Baulkham Hills (West) - Bella Vista,23086.0,4022.0,4001.0,4098.0,17.421814086459324,17.330849865719482,17.751017932946375,2.1224984839296543,112.01594039677727,105.5618123538075
125041489,North Parramatta,49,3397,69.3265306122449,251.9387755102041,1657,33.816326530612244,4.612564102564102,,North Parramatta,23626.0,3508.0,7160.0,2746.0,14.848048759840854,30.305595530347922,11.622788453398798,2.07398628629476,143.7822737661898,70.13459747735546
125011585,Berala,18,806,44.77777777777778,262.1666666666667,178,9.88888888888889,3.985,,Berala,8864.0,1260.0,2527.0,1380.0,14.21480144404332,28.508574007220215,15.568592057761732,2.0306859205776173,90.92960288808665,20.081227436823106
122031427,Forestville - Killarney Heights,27,2293,84.92592592592592,149.07407407407408,731,27.074074074074073,4.8505,,Forestville - Killarney Heights,13425.0,2693.0,1665.0,2428.0,20.059590316573555,12.402234636871508,18.085661080074487,2.011173184357542,170.80074487895718,54.45065176908753
119011358,Padstow,35,2595,74.14285714285714,199.97142857142856,1191,34.02857142857143,4.736666666666666,,Padstow,17470.0,2910.0,3403.0,3300.0,16.657126502575846,19.4791070406411,18.889524899828277,2.0034344590726962,148.54035489410415,68.1740125930166
121021579,Wahroonga (West) - Waitara,25,1034,41.36,144.64,394,15.76,4.779999999999999,,Wahroonga (West) - Waitara,12513.0,2311.0,2203.0,2218.0,18.46879245584592,17.605690082314393,17.72556541197155,1.9979221609526094,82.63406057699991,31.48725325661312
126011720,Epping (East) - North Epping,31,2443,78.80645161290323,121.6774193548387,1265,40.806451612903224,4.79625,,Epping (East) - North Epping,15616.0,2599.0,3748.0,2210.0,16.643186475409834,24.001024590163937,14.152151639344263,1.9851434426229508,156.4421106557377,81.00665983606557
121031407,Gordon - Killara,46,2129,46.28260869565217,198.30434782608697,1371,29.804347826086957,4.475675675675675,,Gordon - Killara,23783.0,3809.0,4293.0,4259.0,16.015641424546946,18.050708489257033,17.907749232645166,1.934154648278182,89.51772274313585,57.64621788672581
116021562,Acacia Gardens,7,30,4.285714285714286,156.0,8,1.1428571428571428,4.25,,Acacia Gardens,3714.0,748.0,698.0,392.0,20.140010770059234,18.79375336564351,10.554658050619278,1.884760366182014,8.077544426494345,2.154011847065159
126021503,West Ryde - Meadowbank,41,2315,56.46341463414634,159.3658536585366,1062,25.902439024390244,4.564117647058824,,West Ryde - Meadowbank,21827.0,3092.0,6492.0,2814.0,14.165941265405232,29.742978879369588,12.892289366381087,1.8784074769780545,106.0613002244926,48.655335135382785
123021704,Glenfield,20,841,42.05,216.15,391,19.55,4.083,,Glenfield,10816.0,2298.0,2286.0,1289.0,21.24630177514793,21.1353550295858,11.917529585798817,1.849112426035503,77.75517751479289,36.15014792899408
127021511,Cabramatta - Lansvale,45,2400,53.333333333333336,159.66666666666666,1193,26.511111111111113,4.614594594594595,,Cabramatta - Lansvale,24373.0,3304.0,5724.0,4328.0,13.555984080745088,23.485003897755714,17.757354449595862,1.8463053378738767,98.4696180199401,48.94760595741189
126021501,North Ryde - East Ryde,30,2703,90.1,157.83333333333334,2142,71.4,4.676785714285714,,North Ryde - East Ryde,16263.0,2696.0,3461.0,2580.0,16.577507224989237,21.28143638935006,15.864231691569822,1.8446781036709095,166.20549714074895,131.71001660210294
119011657,Panania (North) - Milperra,21,1365,65.0,281.85714285714283,381,18.142857142857142,4.347619047619047,,Panania (North) - Milperra,11669.0,2282.0,2147.0,1908.0,19.556088782243553,18.399177307395664,16.35101551118348,1.799640071985603,116.9766046790642,32.65061273459594
118021653,Matraville - Chifley,25,917,36.68,155.32,628,25.12,4.893,,Matraville - Chifley,13966.0,2566.0,2415.0,2477.0,18.3731920378061,17.291994844622653,17.73593011599599,1.7900615781182874,65.65945868537877,44.966346842331376
119011572,Bankstown - South,34,2064,60.705882352941174,294.9117647058824,1182,34.76470588235294,4.544482758620689,,Bankstown - South,19137.0,3473.0,5349.0,2646.0,18.148090087265505,27.95108951246277,13.82661859225584,1.7766630088310602,107.85389559492084,61.765166954068036
121021577,Hornsby - East,22,1724,78.36363636363636,148.27272727272728,845,38.40909090909091,4.777894736842105,,Hornsby - East,12652.0,1733.0,3697.0,1631.0,13.697439140056908,29.220676572873856,12.891242491305722,1.7388555169143218,136.26304141637686,66.78785962693645
119041378,Kogarah,26,1597,61.42307692307692,148.26923076923077,796,30.615384615384617,4.65695652173913,,Kogarah,14995.0,2098.0,4895.0,1828.0,13.991330443481159,32.64421473824608,12.190730243414471,1.7339113037679226,106.50216738912971,53.08436145381794
117011634,Eastlakes,15,615,41.0,157.33333333333334,577,38.46666666666667,4.864,,Eastlakes,8808.0,1169.0,2182.0,1750.0,13.272025431425977,24.772933696639416,19.868301544050862,1.7029972752043596,69.82288828337875,65.5086285195277
122031425,Cromer,14,711,50.785714285714285,192.0,461,32.92857142857143,4.843636363636364,,Cromer,8282.0,1569.0,1213.0,1696.0,18.94469934798358,14.646220719632938,20.47814537551316,1.6904129437333977,85.84882878531756,55.662883361506886
120011386,Five Dock - Abbotsford,36,2408,66.88888888888889,191.55555555555554,932,25.88888888888889,4.801666666666667,,Five Dock - Abbotsford,21389.0,3453.0,3592.0,4203.0,16.143812239936416,16.793678993875357,19.650287530973863,1.6831081396979757,112.58123334424238,43.573799616625365
126021724,Ryde - North,36,2084,57.888888888888886,197.41666666666666,1186,32.94444444444444,4.6306896551724135,,Ryde - North,21507.0,3301.0,5127.0,3484.0,15.348491188915236,23.838750174361838,16.1993769470405,1.673873622541498,96.89868414934674,55.14483656483935
125021711,Carlingford - East,20,1406,70.3,218.05,658,32.9,4.527857142857143,,Carlingford - East,11991.0,2169.0,1863.0,2284.0,18.088566424818612,15.536652489367025,19.047619047619047,1.6679176048703195,117.25460762238346,54.87448920023351
128011530,Miranda - Yowie Bay,37,2727,73.70270270270271,171.0,517,13.972972972972974,4.846969696969697,,Miranda - Yowie Bay,22406.0,3701.0,4563.0,4429.0,16.517896991877176,20.36508078193341,19.767026689279657,1.6513433901633492,121.70847094528251,23.074176559850038
128011531,Sylvania - Taren Point,27,1474,54.592592592592595,193.14814814814815,536,19.85185185185185,4.766923076923077,,Sylvania - Taren Point,16532.0,2566.0,2592.0,4243.0,15.521413017178803,15.678683764819743,25.665376240019356,1.6331962255020567,89.16041616259376,32.421969513670454
125011586,Lidcombe,39,2793,71.61538461538461,222.92307692307693,876,22.46153846153846,4.365526315789474,,Lidcombe,23949.0,2884.0,8473.0,2998.0,12.042256461647668,35.379347780700655,12.518267986137207,1.6284604785168484,116.62282349993737,36.57772767130152
127021515,Fairfield,31,1773,57.193548387096776,282.8709677419355,685,22.096774193548388,4.412333333333334,,Fairfield,19044.0,2973.0,4205.0,3402.0,15.611216131064904,22.080445284604075,17.86389413988658,1.627809283763915,93.10018903591683,35.96933417349296
128011602,Caringbah,22,849,38.59090909090909,66.45454545454545,623,28.318181818181817,4.720555555555555,,Caringbah,13761.0,2448.0,3154.0,2155.0,17.789404839764554,22.919845941428676,15.660199113436523,1.5987210231814548,61.69609766732069,45.27287261100211
116021632,Schofields - East,57,4370,76.66666666666667,164.42105263157896,1159,20.333333333333332,4.688076923076923,,Schofields - East,35868.0,9262.0,8033.0,1604.0,25.822460131593623,22.396007583361214,4.471952715512435,1.5891602542656407,121.83561949369911,32.31292517006803
115011294,Glenhaven,10,768,76.8,221.9,794,79.4,4.7837499999999995,,Glenhaven,6390.0,1081.0,794.0,1696.0,16.917057902973394,12.425665101721439,26.541471048513305,1.5649452269170578,120.18779342723005,124.2566510172144
125021478,Oatlands - Dundas Valley,30,2418,80.6,169.33333333333334,945,31.5,4.70925925925926,,Oatlands - Dundas Valley,19270.0,3487.0,3520.0,3094.0,18.09548521017125,18.266735858847948,16.056045666839648,1.5568240788790868,125.48002075765439,49.03995848469123
117011320,Banksmeadow,1,12,12.0,351.0,5,5.0,4.0,,Banksmeadow,645.0,67.0,216.0,57.0,10.387596899224807,33.48837209302326,8.837209302325581,1.550387596899225,18.6046511627907,7.751937984496124
124031464,Penrith,30,3154,105.13333333333334,198.03333333333333,1134,37.8,4.794814814814815,,Penrith,19833.0,2778.0,5941.0,3293.0,14.006958100136135,29.955125296223468,16.6036403973176,1.5126304643775526,159.02788282156,57.177431553471486
125011709,Silverwater - Newington,14,1578,112.71428571428571,168.92857142857142,1112,79.42857142857143,4.593076923076923,,Silverwater - Newington,9283.0,1560.0,2052.0,877.0,16.804912205106106,22.104922977485728,9.447376925562857,1.5081331466120866,169.9881503824195,119.78886135947431
121011687,Willoughby,20,1394,69.7,169.2,619,30.95,4.909473684210527,,Willoughby,13392.0,2711.0,1946.0,2118.0,20.243428912783752,14.5310633213859,15.815412186379929,1.4934289127837517,104.09199522102747,46.22162485065711
127011505,Austral - Greendale,29,2017,69.55172413793103,191.58620689655172,763,26.310344827586206,4.72076923076923,,Austral - Greendale,19432.0,4951.0,4678.0,1846.0,25.478592013174143,24.07369287772746,9.499794153972827,1.492383696994648,103.79785920131741,39.26512968299712
121031412,Wahroonga (East) - Warrawee,27,2066,76.51851851851852,190.1851851851852,1436,53.18518518518518,4.7572,,Wahroonga (East) - Warrawee,18222.0,3250.0,2344.0,3564.0,17.83558336077269,12.863571506969599,19.558775107013503,1.4817253868949622,113.37943145648117,78.80583909559873
127031731,Liverpool - East,30,1648,54.93333333333333,175.43333333333334,887,29.566666666666666,4.493809523809524,,Liverpool - East,20362.0,3599.0,6469.0,2121.0,17.675081033297317,31.76996365779393,10.416462037127983,1.4733326785188097,80.9350751399666,43.5615361948728
125031484,Guildford West - Merrylands West,36,744,20.666666666666668,246.11111111111111,258,7.166666666666667,4.2351515151515144,,Guildford West - Merrylands West,24554.0,5208.0,6082.0,2997.0,21.210393418587604,24.769894925470393,12.205750590535146,1.466156227091309,30.300562026553717,10.507452960821048
123021703,Denham Court - Bardia,30,2015,67.16666666666667,197.33333333333334,571,19.033333333333335,4.7175,,Denham Court - Bardia,20619.0,5545.0,4664.0,1434.0,26.89267180755614,22.619913671856054,6.954750472864833,1.4549687181725592,97.72539890392356,27.692904602551046
126011496,Pennant Hills - Cheltenham,32,1583,49.46875,176.53125,1068,33.375,4.7063999999999995,,Pennant Hills - Cheltenham,22147.0,4156.0,3159.0,4449.0,18.76552128956518,14.263782905133878,20.088499571047997,1.444890955885673,71.47694947396938,48.22323565268433
126021590,Putney,6,553,92.16666666666667,190.5,336,56.0,4.816666666666666,,Putney,4181.0,663.0,733.0,851.0,15.857450370724708,17.531690983018418,20.353982300884958,1.4350633819660368,132.26500837120307,80.36354939009806
119031374,South Hurstville - Blakehurst,38,2775,73.02631578947368,194.60526315789474,2184,57.473684210526315,4.4809375,,South Hurstville - Blakehurst,26922.0,3640.0,7619.0,4604.0,13.520540821632865,28.30027486813758,17.10125547879058,1.4114850308298048,103.0755515934923,81.1232449297972
119011360,Revesby,26,2349,90.34615384615384,133.1153846153846,671,25.807692307692307,4.617083333333333,,Revesby,18505.0,3421.0,3906.0,2958.0,18.486895433666575,21.107808700351256,15.984868954336665,1.4050256687381788,126.9386652256147,36.26047014320454
124051581,St Marys - North St Marys,26,1208,46.46153846153846,247.15384615384616,806,31.0,4.766,,St Marys - North St Marys,18605.0,3826.0,4528.0,2384.0,20.56436441816716,24.337543671056167,12.813759742004837,1.3974737973662992,64.92878258532653,43.321687718355285
115011556,Castle Hill - South,15,1595,106.33333333333333,148.93333333333334,1065,71.0,4.665,,Castle Hill - South,10787.0,1911.0,1773.0,1929.0,17.71576898118105,16.43645128395291,17.88263650690646,1.3905627143784185,147.86316862890516,98.72995272086771
127011726,Cobbitty - Bringelly,8,630,78.75,201.875,50,6.25,4.31875,,Cobbitty - Bringelly,5773.0,1292.0,1247.0,864.0,22.380045037242336,21.600554304521047,14.966222068248744,1.3857613026156246,109.12870258098043,8.661008141347654
119021362,Belmore - Belfield,29,999,34.44827586206897,149.58620689655172,391,13.482758620689655,4.2924,,Belmore - Belfield,20963.0,3457.0,4667.0,3589.0,16.49096026332109,22.263034870963125,17.12064112960931,1.3833897819968517,47.65539283499499,18.65191050899203
126021499,Hunters Hill - Woolwich,14,1395,99.64285714285714,133.14285714285714,864,61.714285714285715,4.849166666666666,,Hunters Hill - Woolwich,10143.0,1691.0,1406.0,2311.0,16.671596174701765,13.861776594695849,22.784186138223404,1.3802622498274673,137.5332741792369,85.18189884649512
126021498,Gladesville - Huntleys Point,22,1527,69.4090909090909,149.22727272727272,844,38.36363636363637,4.70952380952381,,Gladesville - Huntleys Point,16053.0,2578.0,3292.0,2783.0,16.059303556967546,20.50707032953342,17.336323428642622,1.3704603500903259,95.12240702672398,52.57584252164704
127021513,Canley Vale - Canley Heights,30,2199,73.3,278.6666666666667,694,23.133333333333333,4.6024,,Canley Vale - Canley Heights,22465.0,3594.0,5065.0,3575.0,15.998219452481639,22.546182951257514,15.91364344535945,1.3354106387714222,97.88559982194525,30.8924994435789
119031373,Riverwood,16,1138,71.125,183.0625,649,40.5625,4.7069230769230765,,Riverwood,12175.0,1580.0,2986.0,2463.0,12.97741273100616,24.525667351129364,20.229979466119097,1.3141683778234086,93.47022587268994,53.30595482546202
121021406,Normanhurst - Thornleigh - Westleigh,26,1914,73.61538461538461,147.26923076923077,1313,50.5,4.81047619047619,,Normanhurst - Thornleigh - Westleigh,19799.0,3823.0,2792.0,3400.0,19.309056012929947,14.101722309207535,17.172584473963333,1.3131976362442546,96.67154906813475,66.31648063033487
121011683,Castle Cove - Northbridge,17,1113,65.47058823529412,198.88235294117646,656,38.588235294117645,4.674,,Castle Cove - Northbridge,13563.0,2362.0,1647.0,2853.0,17.41502617415026,12.143331121433311,21.035169210351693,1.2534100125341001,82.0614908206149,48.36688048366881
122031696,Frenchs Forest - Oxford Falls,22,1470,66.81818181818181,189.63636363636363,740,33.63636363636363,4.792222222222223,,Frenchs Forest - Oxford Falls,17622.0,3529.0,2398.0,2912.0,20.026103733968903,13.607990012484395,16.524798547270457,1.2484394506866416,83.41845420497106,41.99296334127794
127011728,Leppington - Catherine Field,24,2082,86.75,167.58333333333334,680,28.333333333333332,4.761818181818182,,Leppington - Catherine Field,19426.0,5121.0,4442.0,1844.0,26.361577267579534,22.866261711108823,9.492432821991144,1.2354576340986307,107.1759497580562,35.00463296612787
119021662,Earlwood,22,1741,79.13636363636364,198.04545454545453,883,40.13636363636363,4.4494444444444445,,Earlwood,18113.0,2769.0,3215.0,3711.0,15.287362667697234,17.74968254844587,20.488047258874843,1.2145972505934965,96.1188096946944,48.74951692154806
124031708,Jordan Springs - Llandilo,18,1254,69.66666666666667,196.5,728,40.44444444444444,4.585555555555556,,Jordan Springs - Llandilo,15286.0,4150.0,3510.0,1040.0,27.14902525186445,22.962187622661258,6.803611147455188,1.1775480832133978,82.03584979720004,47.625278032186316
124051580,Colyton - Oxley Park,16,975,60.9375,270.9375,608,38.0,4.8075,,Colyton - Oxley Park,13697.0,2984.0,3253.0,1777.0,21.785792509308607,23.749726217419873,12.973643863619772,1.1681390085420167,71.18347083302913,44.38928232459663
120031393,Croydon Park - Enfield,21,832,39.61904761904762,158.9047619047619,339,16.142857142857142,4.680588235294117,,Croydon Park - Enfield,18142.0,2776.0,3805.0,3427.0,15.301510307573585,20.97343181567633,18.889868812699813,1.1575350016536214,45.86043435122919,18.68592216955132
124031459,Emu Plains - Leonay,16,1044,65.25,278.8125,555,34.6875,4.716875,,Emu Plains - Leonay,13828.0,2591.0,2449.0,2705.0,18.73734451836853,17.710442580271913,19.561758750361584,1.1570726063060457,75.49898756146949,40.13595603124096
119041379,Kogarah Bay - Carlton - Allawah,20,525,26.25,165.35,336,16.8,4.778125,,Kogarah Bay - Carlton - Allawah,17301.0,2436.0,4634.0,2901.0,14.080110976244148,26.78457892607364,16.767816889197157,1.156002543205595,30.34506675914687,19.420842725853994
116021631,Schofields (West) - Colebee,16,1011,63.1875,210.0625,533,33.3125,4.725714285714285,,Schofields (West) - Colebee,13942.0,3740.0,2761.0,717.0,26.825419595466936,19.803471524888824,5.142734184478554,1.1476115334959116,72.51470377277292,38.229809209582555
125041589,Wentworthville - Westmead,27,2738,101.4074074074074,188.55555555555554,1179,43.666666666666664,4.741363636363636,,Wentworthville - Westmead,23666.0,4596.0,7078.0,2088.0,19.420265359587592,29.9078847291473,8.822783740387054,1.1408772078086706,115.69339981407927,49.81830474097862
119021661,Canterbury - South,15,1069,71.26666666666667,192.13333333333333,354,23.6,4.636363636363637,,Canterbury - South,13175.0,2010.0,3666.0,1760.0,15.2561669829222,27.825426944971536,13.35863377609108,1.1385199240986716,81.13851992409866,26.869070208728655
120011383,Concord - Mortlake - Cabarita,27,2646,98.0,138.7037037037037,1305,48.333333333333336,4.639565217391304,,Concord - Mortlake - Cabarita,23786.0,3468.0,4236.0,5193.0,14.580005044984446,17.808795089548475,21.832170184141933,1.1351215000420416,111.24190700412007,54.86420583536534
125021477,Ermington - Rydalmere,30,1900,63.333333333333336,220.56666666666666,922,30.733333333333334,4.644,,Ermington - Rydalmere,26490.0,4654.0,6016.0,3636.0,17.568893922234803,22.71045677614194,13.725934314835786,1.1325028312570782,71.72517931294828,34.80558701396753
119041377,Kingsgrove (South) - Bardwell Park,15,1712,114.13333333333334,157.6,840,56.0,4.73,,Kingsgrove (South) - Bardwell Park,13340.0,2061.0,2597.0,2697.0,15.449775112443778,19.46776611694153,20.217391304347824,1.1244377811094453,128.33583208395802,62.96851574212893
123011433,Camden - Ellis Lane,15,1083,72.2,229.2,601,40.06666666666667,4.8938461538461535,,Camden - Ellis Lane,13397.0,2586.0,2057.0,2905.0,19.302828991565278,15.354183772486376,21.68395909531985,1.1196536538030901,80.83899380458313,44.860789729043816
119021659,Campsie - North,14,807,57.642857142857146,205.21428571428572,124,8.857142857142858,4.717272727272728,,Campsie - North,12541.0,1289.0,4093.0,1793.0,10.278287217925206,32.6369508013715,14.297105493979748,1.1163384100151503,64.34893549158758,9.887568774419902
121011682,Artarmon,11,466,42.36363636363637,203.36363636363637,86,7.818181818181818,4.91,,Artarmon,9861.0,1742.0,2333.0,1248.0,17.665551161139845,23.658858127978906,12.655917249771829,1.1155055268228375,47.256870499949294,8.721225027887638
127011727,Gledswood Hills - Gregory Hills,21,1107,52.714285714285715,165.47619047619048,392,18.666666666666668,4.6284210526315785,,Gledswood Hills - Gregory Hills,19400.0,5481.0,4630.0,998.0,28.25257731958763,23.8659793814433,5.144329896907217,1.0824742268041239,57.06185567010309,20.20618556701031
125011582,Auburn - Central,23,1008,43.82608695652174,191.2608695652174,238,10.347826086956522,4.560625,,Auburn - Central,21283.0,3448.0,7887.0,2124.0,16.200723582201757,37.05774561856881,9.979796081379504,1.08067471691021,47.36174411502138,11.182634027157825
125011584,Auburn - South,10,738,73.8,265.3,233,23.3,4.647,,Auburn - South,9330.0,1937.0,2448.0,1114.0,20.760986066452304,26.237942122186496,11.939978563772776,1.0718113612004287,79.09967845659165,24.97320471596999
125041494,Winston Hills,12,96,8.0,333.0833333333333,17,1.4166666666666667,4.3500000000000005,,Winston Hills,11207.0,2267.0,1692.0,2060.0,20.22842866065852,15.097706790398856,18.38136878736504,1.0707593468367984,8.566074774694387,1.5169090746854645
125031716,South Wentworthville,8,84,10.5,220.375,44,5.5,3.007142857142857,,South Wentworthville,7629.0,1533.0,1829.0,957.0,20.094376720408967,23.97430855944423,12.544239087691702,1.0486302267662866,11.010617381046009,5.767466247214576
116011304,Blacktown (North) - Marayong,22,900,40.90909090909091,266.1818181818182,236,10.727272727272727,4.306315789473683,,Blacktown (North) - Marayong,21282.0,4223.0,5082.0,2938.0,19.843059862794853,23.879334648999155,13.805093506249413,1.0337374306926042,42.289258528333804,11.089183347429753
125021712,Carlingford - West,21,1827,87.0,155.47619047619048,409,19.476190476190474,4.663333333333333,,Carlingford - West,20603.0,4198.0,3673.0,3252.0,20.375673445614716,17.827500849390866,15.784109110323739,1.0192690384895402,88.67640634859002,19.85147794010581
128021536,Oyster Bay - Como - Jannali,23,1390,60.43478260869565,94.91304347826087,840,36.52173913043478,4.854761904761905,,Oyster Bay - Como - Jannali,22773.0,4682.0,3273.0,3915.0,20.559434417951085,14.372282966671058,17.19141088130681,1.0099679444956746,61.0371931673473,36.88578579897247
116011306,Doonside - Woodcroft,24,318,13.25,201.91666666666666,251,10.458333333333334,4.491764705882353,,Doonside - Woodcroft,23905.0,4543.0,5054.0,3300.0,19.004392386530014,21.142020497803806,13.804643380046016,1.0039740640033465,13.302656348044342,10.499895419368332
119031370,Narwee - Beverly Hills,14,522,37.285714285714285,228.57142857142858,220,15.714285714285714,4.3549999999999995,,Narwee - Beverly Hills,13975.0,2098.0,3195.0,2659.0,15.01252236135957,22.862254025044724,19.026833631484795,1.001788908765653,37.35241502683363,15.742397137745977
116021629,Marsden Park - Shanes Park,27,1840,68.14814814814815,225.44444444444446,495,18.333333333333332,4.765652173913043,,Marsden Park - Shanes Park,27263.0,8117.0,5517.0,1366.0,29.772952353005905,20.236217584271724,5.010453728496497,0.9903532259839343,67.49073836334959,18.156475809705462
119041669,Bexley - North,10,432,43.2,205.0,267,26.7,4.724444444444445,,Bexley - North,10150.0,1909.0,2068.0,1748.0,18.807881773399014,20.374384236453203,17.22167487684729,0.9852216748768472,42.5615763546798,26.305418719211822
127021512,Cabramatta West - Mount Pritchard,18,1588,88.22222222222223,224.83333333333334,1076,59.77777777777778,4.5717647058823525,,Cabramatta West - Mount Pritchard,18536.0,3316.0,4047.0,2949.0,17.889512300388432,21.833189469141132,15.909581355200691,0.9710832973672853,85.67112645662495,58.049201553733276
125041491,Northmead,21,1523,72.52380952380952,176.61904761904762,688,32.76190476190476,4.5268421052631584,,Northmead,21706.0,3945.0,6540.0,2429.0,18.17469824011794,30.129917995024417,11.190454252280475,0.9674744310328941,70.1649313553856,31.696305169077675
128011529,Gymea - Grays Point,18,1085,60.27777777777778,164.66666666666666,794,44.111111111111114,4.873529411764705,,Gymea - Grays Point,18647.0,3580.0,2983.0,3341.0,19.198798734380865,15.997211347669865,17.917091221107952,0.9653027296616078,58.186303426824686,42.58057596396203
124031462,Kingswood - Werrington,26,2262,87.0,239.53846153846155,1722,66.23076923076923,4.742608695652174,,Kingswood - Werrington,27206.0,5898.0,6541.0,2894.0,21.679041387929132,24.042490627067558,10.63735940601338,0.955671543041976,83.14342424465191,63.29486142762626
119031371,Oatley - Hurstville Grove,12,950,79.16666666666667,180.08333333333334,341,28.416666666666668,4.8374999999999995,,Oatley - Hurstville Grove,12839.0,2034.0,2416.0,2539.0,15.842355323623336,18.817664927175013,19.77568346444427,0.9346522314822027,73.99330165900771,26.559700911285926
125031714,Merrylands - Holroyd,24,1671,69.625,158.08333333333334,626,26.083333333333332,4.489,,Merrylands - Holroyd,25807.0,5164.0,7093.0,3071.0,20.0100747859108,27.48479094819235,11.899872127717286,0.9299802379199442,64.74987406517612,24.256984539078545
125031480,Fairfield - East,15,1053,70.2,141.13333333333333,567,37.8,4.372,,Fairfield - East,16206.0,3069.0,3800.0,2535.0,18.9374305812662,23.448105639886464,15.642354683450574,0.9255831173639393,64.97593483894853,34.9870418363569
121031410,St Ives,21,1812,86.28571428571429,196.71428571428572,671,31.952380952380953,4.868,,St Ives,22724.0,4681.0,2524.0,4838.0,20.59936630874846,11.107199436718886,21.29026579827495,0.9241330751628235,79.73948248547791,29.528252068297835
125031481,Granville - Clyde,23,1287,55.95652173913044,198.6086956521739,470,20.434782608695652,4.383529411764705,,Granville - Clyde,24966.0,4183.0,8458.0,2694.0,16.754786509653126,33.878074180886,10.790675318433069,0.9212529039493711,51.550108147080024,18.825602819834973
125041490,North Rocks,8,703,87.875,209.625,215,26.875,4.854285714285714,,North Rocks,8692.0,1688.0,1279.0,1671.0,19.420156465715603,14.71468016566958,19.22457432121491,0.9203865623561897,80.87896916705016,24.735388863322594
119041670,Bexley - South,15,694,46.266666666666666,171.06666666666666,267,17.8,4.332857142857143,,Bexley - South,16378.0,2398.0,4575.0,2671.0,14.641592380021981,27.93381365246062,16.30846257174258,0.9158627427036268,42.373916229087804,16.302356820124558
